subject act_desc features avg_measurement
17 WALKING_UPSTAIRS tBodyGyroJerk-std()-X -0.51960466828125
17 WALKING_UPSTAIRS tBodyGyroJerk-std()-Y -0.81355239328125
17 WALKING_UPSTAIRS tBodyGyroJerk-std()-Z -0.53478853140625
17 WALKING_UPSTAIRS tBodyGyroJerkMag-mean() -0.6696252815625
17 WALKING_UPSTAIRS tBodyGyroJerkMag-std() -0.7293271803125
17 WALKING_UPSTAIRS tBodyGyroMag-mean() -0.2954984275
17 WALKING_UPSTAIRS tBodyGyroMag-std() -0.4973723359375
17 WALKING_UPSTAIRS tGravityAcc-mean()-X 0.92522590203125
17 WALKING_UPSTAIRS tGravityAcc-mean()-Y -0.28159691328125
17 WALKING_UPSTAIRS tGravityAcc-mean()-Z 0.0731325147375
17 WALKING_UPSTAIRS tGravityAcc-std()-X -0.95812358296875
17 WALKING_UPSTAIRS tGravityAcc-std()-Y -0.928891865625
17 WALKING_UPSTAIRS tGravityAcc-std()-Z -0.9167508678125
17 WALKING_UPSTAIRS tGravityAccMag-mean() -0.14295921199375
17 WALKING_UPSTAIRS tGravityAccMag-std() -0.206129189765625
18 LAYING fBodyAcc-mean()-X -0.985179972153846
18 LAYING fBodyAcc-mean()-Y -0.984909884615385
18 LAYING fBodyAcc-mean()-Z -0.988606906307692
18 LAYING fBodyAcc-std()-X -0.984321858307692
18 LAYING fBodyAcc-std()-Y -0.986746450769231
18 LAYING fBodyAcc-std()-Z -0.987224804307692
18 LAYING fBodyAccJerk-mean()-X -0.986404709384615
18 LAYING fBodyAccJerk-mean()-Y -0.985865325230769
18 LAYING fBodyAccJerk-mean()-Z -0.989116865846154
18 LAYING fBodyAccJerk-std()-X -0.986641245846154
18 LAYING fBodyAccJerk-std()-Y -0.986210701230769
18 LAYING fBodyAccJerk-std()-Z -0.990744752923077
18 LAYING fBodyAccMag-mean() -0.986788412
18 LAYING fBodyAccMag-std() -0.987648484461539
18 LAYING fBodyBodyAccJerkMag-mean() -0.988548418307692
18 LAYING fBodyBodyAccJerkMag-std() -0.989710656769231
18 LAYING fBodyBodyGyroJerkMag-mean() -0.991901007538462
18 LAYING fBodyBodyGyroJerkMag-std() -0.992737961692308
18 LAYING fBodyBodyGyroMag-mean() -0.984329092153846
18 LAYING fBodyBodyGyroMag-std() -0.981468841692308
18 LAYING fBodyGyro-mean()-X -0.992436927692308
18 LAYING fBodyGyro-mean()-Y -0.985611171384615
18 LAYING fBodyGyro-mean()-Z -0.984999291538462
18 LAYING fBodyGyro-std()-X -0.993019371692308
18 LAYING fBodyGyro-std()-Y -0.983457774923077
18 LAYING fBodyGyro-std()-Z -0.986483048153846
18 LAYING tBodyAcc-mean()-X 0.274691576923077
18 LAYING tBodyAcc-mean()-Y -0.0173937684615385
18 LAYING tBodyAcc-mean()-Z -0.107698927907692
18 LAYING tBodyAcc-std()-X -0.984527649230769
18 LAYING tBodyAcc-std()-Y -0.986160920923077
18 LAYING tBodyAcc-std()-Z -0.987658662307692
18 LAYING tBodyAccJerk-mean()-X 0.0749985010769231
18 LAYING tBodyAccJerk-mean()-Y 0.0117018961415385
18 LAYING tBodyAccJerk-mean()-Z -0.00121344813430769
18 LAYING tBodyAccJerk-std()-X -0.985921071076923
18 LAYING tBodyAccJerk-std()-Y -0.985554339384615
18 LAYING tBodyAccJerk-std()-Z -0.990660246153846
18 LAYING tBodyAccJerkMag-mean() -0.98832154
18 LAYING tBodyAccJerkMag-std() -0.989526277538462
18 LAYING tBodyAccMag-mean() -0.986456241538462
18 LAYING tBodyAccMag-std() -0.986464542615385
18 LAYING tBodyGyro-mean()-X -0.02517618068
18 LAYING tBodyGyro-mean()-Y -0.0837587308153846
18 LAYING tBodyGyro-mean()-Z 0.0937781948153846
18 LAYING tBodyGyro-std()-X -0.992872598
18 LAYING tBodyGyro-std()-Y -0.984202872923077
18 LAYING tBodyGyro-std()-Z -0.985108386307692
18 LAYING tBodyGyroJerk-mean()-X -0.0997154236307692
18 LAYING tBodyGyroJerk-mean()-Y -0.0393440191846154
18 LAYING tBodyGyroJerk-mean()-Z -0.0593135986615385
18 LAYING tBodyGyroJerk-std()-X -0.996104441384615
18 LAYING tBodyGyroJerk-std()-Y -0.990547638769231
18 LAYING tBodyGyroJerk-std()-Z -0.992548101846154
18 LAYING tBodyGyroJerkMag-mean() -0.993095122615385
18 LAYING tBodyGyroJerkMag-std() -0.992153054
18 LAYING tBodyGyroMag-mean() -0.980740846769231
18 LAYING tBodyGyroMag-std() -0.980560877846154
18 LAYING tGravityAcc-mean()-X -0.220600509076923
18 LAYING tGravityAcc-mean()-Y 0.719755403692308
18 LAYING tGravityAcc-mean()-Z 0.605495317692308
18 LAYING tGravityAcc-std()-X -0.982715987538462
18 LAYING tGravityAcc-std()-Y -0.994093522615385
18 LAYING tGravityAcc-std()-Z -0.990957249538462
18 LAYING tGravityAccMag-mean() -0.986456241538462
18 LAYING tGravityAccMag-std() -0.986464542615385
18 SITTING fBodyAcc-mean()-X -0.993144920175439
18 SITTING fBodyAcc-mean()-Y -0.976538530350877
18 SITTING fBodyAcc-mean()-Z -0.982996441403509
18 SITTING fBodyAcc-std()-X -0.994906565789474
18 SITTING fBodyAcc-std()-Y -0.974980068596491
18 SITTING fBodyAcc-std()-Z -0.975722121403509
18 SITTING fBodyAccJerk-mean()-X -0.991924709824561
18 SITTING fBodyAccJerk-mean()-Y -0.983642391578947
18 SITTING fBodyAccJerk-mean()-Z -0.988689671578947
18 SITTING fBodyAccJerk-std()-X -0.992039060701754
18 SITTING fBodyAccJerk-std()-Y -0.985694744385965
18 SITTING fBodyAccJerk-std()-Z -0.990141676315789
18 SITTING fBodyAccMag-mean() -0.984781467192982
18 SITTING fBodyAccMag-std() -0.982226151578947
18 SITTING fBodyBodyAccJerkMag-mean() -0.990407075964912
18 SITTING fBodyBodyAccJerkMag-std() -0.991044297894737
18 SITTING fBodyBodyGyroJerkMag-mean() -0.99480818754386
18 SITTING fBodyBodyGyroJerkMag-std() -0.994967621754386
18 SITTING fBodyBodyGyroMag-mean() -0.986535242105263
18 SITTING fBodyBodyGyroMag-std() -0.981252632807018
18 SITTING fBodyGyro-mean()-X -0.989961500350877
18 SITTING fBodyGyro-mean()-Y -0.988702701403509
18 SITTING fBodyGyro-mean()-Z -0.983027386491228
18 SITTING fBodyGyro-std()-X -0.992575399473684
18 SITTING fBodyGyro-std()-Y -0.985710087894737
18 SITTING fBodyGyro-std()-Z -0.98279727631579
18 SITTING tBodyAcc-mean()-X 0.27727001877193
18 SITTING tBodyAcc-mean()-Y -0.0128691279736842
18 SITTING tBodyAcc-mean()-Z -0.111904775824561
18 SITTING tBodyAcc-std()-X -0.994347988596491
18 SITTING tBodyAcc-std()-Y -0.974928131052632
18 SITTING tBodyAcc-std()-Z -0.977572717017544
18 SITTING tBodyAccJerk-mean()-X 0.076622889
18 SITTING tBodyAccJerk-mean()-Y 0.00694560289491228
18 SITTING tBodyAccJerk-mean()-Z 0.00278757042058246
18 SITTING tBodyAccJerk-std()-X -0.991624662105263
18 SITTING tBodyAccJerk-std()-Y -0.984002717017544
18 SITTING tBodyAccJerk-std()-Z -0.990153121754386
18 SITTING tBodyAccJerkMag-mean() -0.989869574561404
18 SITTING tBodyAccJerkMag-std() -0.991159350526316
18 SITTING tBodyAccMag-mean() -0.983674151754386
18 SITTING tBodyAccMag-std() -0.981595285964912
18 SITTING tBodyGyro-mean()-X -0.0333057034385965
18 SITTING tBodyGyro-mean()-Y -0.0685796341105263
18 SITTING tBodyGyro-mean()-Z 0.0848140511754386
18 SITTING tBodyGyro-std()-X -0.991956958947368
18 SITTING tBodyGyro-std()-Y -0.986753343859649
18 SITTING tBodyGyro-std()-Z -0.981525495438596
18 SITTING tBodyGyroJerk-mean()-X -0.0954723233684211
18 SITTING tBodyGyroJerk-mean()-Y -0.0397125591491228
18 SITTING tBodyGyroJerk-mean()-Z -0.0523030404789474
18 SITTING tBodyGyroJerk-std()-X -0.994170190701754
18 SITTING tBodyGyroJerk-std()-Y -0.994224162105263
18 SITTING tBodyGyroJerk-std()-Z -0.992814325087719
18 SITTING tBodyGyroJerkMag-mean() -0.994873439824561
18 SITTING tBodyGyroJerkMag-std() -0.994868913508772
18 SITTING tBodyGyroMag-mean() -0.977634992105263
18 SITTING tBodyGyroMag-std() -0.981372675614035
18 SITTING tGravityAcc-mean()-X 0.909816469298246
18 SITTING tGravityAcc-mean()-Y 0.12988647622807
18 SITTING tGravityAcc-mean()-Z 0.161877417894737
18 SITTING tGravityAcc-std()-X -0.994043771403509
18 SITTING tGravityAcc-std()-Y -0.984035479473684
18 SITTING tGravityAcc-std()-Z -0.978340183157895
18 SITTING tGravityAccMag-mean() -0.983674151754386
18 SITTING tGravityAccMag-std() -0.981595285964912
18 STANDING fBodyAcc-mean()-X -0.990409919315068
18 STANDING fBodyAcc-mean()-Y -0.961239135479452
18 STANDING fBodyAcc-mean()-Z -0.975772813972603
18 STANDING fBodyAcc-std()-X -0.992789068493151
18 STANDING fBodyAcc-std()-Y -0.952911994794521
18 STANDING fBodyAcc-std()-Z -0.957216177945206
18 STANDING fBodyAccJerk-mean()-X -0.989544971232877
18 STANDING fBodyAccJerk-mean()-Y -0.975243689589041
18 STANDING fBodyAccJerk-mean()-Z -0.986265653561644
18 STANDING fBodyAccJerk-std()-X -0.990287933424657
18 STANDING fBodyAccJerk-std()-Y -0.977179032191781
18 STANDING fBodyAccJerk-std()-Z -0.989275839041096
18 STANDING fBodyAccMag-mean() -0.976797646027397
18 STANDING fBodyAccMag-std() -0.973264853561644
18 STANDING fBodyBodyAccJerkMag-mean() -0.984987073150685
18 STANDING fBodyBodyAccJerkMag-std() -0.986277356712329
18 STANDING fBodyBodyGyroJerkMag-mean() -0.988960668767123
18 STANDING fBodyBodyGyroJerkMag-std() -0.988407465205479
18 STANDING fBodyBodyGyroMag-mean() -0.972352593013699
18 STANDING fBodyBodyGyroMag-std() -0.95911345739726
18 STANDING fBodyGyro-mean()-X -0.964428926438356
18 STANDING fBodyGyro-mean()-Y -0.983561159726027
18 STANDING fBodyGyro-mean()-Z -0.974294413013699
18 STANDING fBodyGyro-std()-X -0.962272711643836
18 STANDING fBodyGyro-std()-Y -0.978801848493151
18 STANDING fBodyGyro-std()-Z -0.974822589589041
18 STANDING tBodyAcc-mean()-X 0.278458805890411
18 STANDING tBodyAcc-mean()-Y -0.0166353518150685
18 STANDING tBodyAcc-mean()-Z -0.108453355945205
18 STANDING tBodyAcc-std()-X -0.992019762739726
18 STANDING tBodyAcc-std()-Y -0.95422343630137
18 STANDING tBodyAcc-std()-Z -0.961873909178082
18 STANDING tBodyAccJerk-mean()-X 0.0753539482328767
18 STANDING tBodyAccJerk-mean()-Y 0.0104698718417123
18 STANDING tBodyAccJerk-mean()-Z -0.00181640480191781
18 STANDING tBodyAccJerk-std()-X -0.989436673835616
18 STANDING tBodyAccJerk-std()-Y -0.975277836849315
18 STANDING tBodyAccJerk-std()-Z -0.988455249452055
18 STANDING tBodyAccJerkMag-mean() -0.98596529369863
18 STANDING tBodyAccJerkMag-std() -0.986015285890411
18 STANDING tBodyAccMag-mean() -0.972607495342466
18 STANDING tBodyAccMag-std() -0.972285545479452
18 STANDING tBodyGyro-mean()-X -0.0265873248835616
18 STANDING tBodyGyro-mean()-Y -0.0732260127945206
18 STANDING tBodyGyro-mean()-Z 0.0843190675616438
18 STANDING tBodyGyro-std()-X -0.962254249589041
18 STANDING tBodyGyro-std()-Y -0.980417134246575
18 STANDING tBodyGyro-std()-Z -0.972820402739726
18 STANDING tBodyGyroJerk-mean()-X -0.0987174024657534
18 STANDING tBodyGyroJerk-mean()-Y -0.0406573412739726
18 STANDING tBodyGyroJerk-mean()-Z -0.0532384453013699
18 STANDING tBodyGyroJerk-std()-X -0.981970965890411
18 STANDING tBodyGyroJerk-std()-Y -0.991151973150685
18 STANDING tBodyGyroJerk-std()-Z -0.986259015753425
18 STANDING tBodyGyroJerkMag-mean() -0.988685954931507
18 STANDING tBodyGyroJerkMag-std() -0.988519665753425
18 STANDING tBodyGyroMag-mean() -0.963006793150685
18 STANDING tBodyGyroMag-std() -0.959797118082192
18 STANDING tGravityAcc-mean()-X 0.947573239863014
18 STANDING tGravityAcc-mean()-Y -0.204206320958904
18 STANDING tGravityAcc-mean()-Z -0.0485767106575342
18 STANDING tGravityAcc-std()-X -0.994270075205479
18 STANDING tGravityAcc-std()-Y -0.981335941917808
18 STANDING tGravityAcc-std()-Z -0.976044291369863
18 STANDING tGravityAccMag-mean() -0.972607495342466
18 STANDING tGravityAccMag-std() -0.972285545479452
18 WALKING fBodyAcc-mean()-X -0.37147515625
18 WALKING fBodyAcc-mean()-Y -0.24360627125
18 WALKING fBodyAcc-mean()-Z -0.48977105125
18 WALKING fBodyAcc-std()-X -0.378068199285714
18 WALKING fBodyAcc-std()-Y -0.267273644642857
18 WALKING fBodyAcc-std()-Z -0.439861578035714
18 WALKING fBodyAccJerk-mean()-X -0.414797154464286
18 WALKING fBodyAccJerk-mean()-Y -0.361908549464286
18 WALKING fBodyAccJerk-mean()-Z -0.601147246785714
18 WALKING fBodyAccJerk-std()-X -0.375992795357143
18 WALKING fBodyAccJerk-std()-Y -0.320264113035714
18 WALKING fBodyAccJerk-std()-Z -0.664327149285714
18 WALKING fBodyAccMag-mean() -0.424386734107143
18 WALKING fBodyAccMag-std() -0.565563056964286
18 WALKING fBodyBodyAccJerkMag-mean() -0.41403775125
18 WALKING fBodyBodyAccJerkMag-std() -0.444453486071429
18 WALKING fBodyBodyGyroJerkMag-mean() -0.710596311071429
18 WALKING fBodyBodyGyroJerkMag-std() -0.769408385535714
18 WALKING fBodyBodyGyroMag-mean() -0.620331394285714
18 WALKING fBodyBodyGyroMag-std() -0.668908146607143
18 WALKING fBodyGyro-mean()-X -0.609673434464286
18 WALKING fBodyGyro-mean()-Y -0.570898150714286
18 WALKING fBodyGyro-mean()-Z -0.538152344821429
18 WALKING fBodyGyro-std()-X -0.734901390178571
18 WALKING fBodyGyro-std()-Y -0.460890661785714
18 WALKING fBodyGyro-std()-Z -0.54840977125
18 WALKING tBodyAcc-mean()-X 0.273887758571429
18 WALKING tBodyAcc-mean()-Y -0.0178023631866071
18 WALKING tBodyAcc-mean()-Z -0.104218315464286
18 WALKING tBodyAcc-std()-X -0.37600552125
18 WALKING tBodyAcc-std()-Y -0.227005874892857
18 WALKING tBodyAcc-std()-Z -0.428348061071429
18 WALKING tBodyAccJerk-mean()-X 0.0767524278392857
18 WALKING tBodyAccJerk-mean()-Y 0.0282745481892857
18 WALKING tBodyAccJerk-mean()-Z 0.010685091
18 WALKING tBodyAccJerk-std()-X -0.368056913928571
18 WALKING tBodyAccJerk-std()-Y -0.320158763392857
18 WALKING tBodyAccJerk-std()-Z -0.633325860714286
18 WALKING tBodyAccJerkMag-mean() -0.379269262142857
18 WALKING tBodyAccJerkMag-std() -0.42541866125
18 WALKING tBodyAccMag-mean() -0.287908078035714
18 WALKING tBodyAccMag-std() -0.460346465357143
18 WALKING tBodyGyro-mean()-X -0.0399399716026786
18 WALKING tBodyGyro-mean()-Y -0.0613727362975
18 WALKING tBodyGyro-mean()-Z 0.0944718394625
18 WALKING tBodyGyro-std()-X -0.7044397775
18 WALKING tBodyGyro-std()-Y -0.496431539642857
18 WALKING tBodyGyro-std()-Z -0.511417204821429
18 WALKING tBodyGyroJerk-mean()-X -0.0966435295642857
18 WALKING tBodyGyroJerk-mean()-Y -0.0433771125875
18 WALKING tBodyGyroJerk-mean()-Z -0.0502631568175
18 WALKING tBodyGyroJerk-std()-X -0.578133968392857
18 WALKING tBodyGyroJerk-std()-Y -0.694925789464286
18 WALKING tBodyGyroJerk-std()-Z -0.663259579285714
18 WALKING tBodyGyroJerkMag-mean() -0.636485896964286
18 WALKING tBodyGyroJerkMag-std() -0.726591779107143
18 WALKING tBodyGyroMag-mean() -0.500471147857143
18 WALKING tBodyGyroMag-std() -0.60851009125
18 WALKING tGravityAcc-mean()-X 0.92386524875
18 WALKING tGravityAcc-mean()-Y -0.254317085892857
18 WALKING tGravityAcc-mean()-Z -0.0609313415892857
18 WALKING tGravityAcc-std()-X -0.983010882678571
18 WALKING tGravityAcc-std()-Y -0.975311658928571
18 WALKING tGravityAcc-std()-Z -0.97248384875
18 WALKING tGravityAccMag-mean() -0.287908078035714
18 WALKING tGravityAccMag-std() -0.460346465357143
18 WALKING_DOWNSTAIRS fBodyAcc-mean()-X -0.350086793272727
18 WALKING_DOWNSTAIRS fBodyAcc-mean()-Y -0.309049613818182
18 WALKING_DOWNSTAIRS fBodyAcc-mean()-Z -0.505824358
18 WALKING_DOWNSTAIRS fBodyAcc-std()-X -0.285535871636364
18 WALKING_DOWNSTAIRS fBodyAcc-std()-Y -0.273798158
18 WALKING_DOWNSTAIRS fBodyAcc-std()-Z -0.418258649818182
18 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-X -0.412728286727273
18 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Y -0.465982666363636
18 WALKING_DOWNSTAIRS fBodyAccJerk-mean()-Z -0.622135895090909
18 WALKING_DOWNSTAIRS fBodyAccJerk-std()-X -0.416050500909091
18 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Y -0.464546054727273
18 WALKING_DOWNSTAIRS fBodyAccJerk-std()-Z -0.678751080363636
18 WALKING_DOWNSTAIRS fBodyAccMag-mean() -0.241973534781818
18 WALKING_DOWNSTAIRS fBodyAccMag-std() -0.344299434181818
18 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-mean() -0.3833987134
18 WALKING_DOWNSTAIRS fBodyBodyAccJerkMag-std() -0.386565072363636
18 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-mean() -0.744236045090909
18 WALKING_DOWNSTAIRS fBodyBodyGyroJerkMag-std() -0.763430801654545
18 WALKING_DOWNSTAIRS fBodyBodyGyroMag-mean() -0.604735414363636
18 WALKING_DOWNSTAIRS fBodyBodyGyroMag-std() -0.533844932145455
18 WALKING_DOWNSTAIRS fBodyGyro-mean()-X -0.489232274509091
18 WALKING_DOWNSTAIRS fBodyGyro-mean()-Y -0.641527595090909
18 WALKING_DOWNSTAIRS fBodyGyro-mean()-Z -0.447030699454545
18 WALKING_DOWNSTAIRS fBodyGyro-std()-X -0.513947089545455
18 WALKING_DOWNSTAIRS fBodyGyro-std()-Y -0.607757979272727
18 WALKING_DOWNSTAIRS fBodyGyro-std()-Z -0.543996110545454
18 WALKING_DOWNSTAIRS tBodyAcc-mean()-X 0.288439468909091
18 WALKING_DOWNSTAIRS tBodyAcc-mean()-Y -0.0168666920221818
18 WALKING_DOWNSTAIRS tBodyAcc-mean()-Z -0.1033908092
18 WALKING_DOWNSTAIRS tBodyAcc-std()-X -0.302634565090909
18 WALKING_DOWNSTAIRS tBodyAcc-std()-Y -0.254214045818182
18 WALKING_DOWNSTAIRS tBodyAcc-std()-Z -0.418610127454545
18 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-X 0.0809044045254545
18 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Y -0.000757069449090909
18 WALKING_DOWNSTAIRS tBodyAccJerk-mean()-Z -0.01417699182
18 WALKING_DOWNSTAIRS tBodyAccJerk-std()-X -0.387223932363636
18 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Y -0.447033872545455
18 WALKING_DOWNSTAIRS tBodyAccJerk-std()-Z -0.651246664909091
18 WALKING_DOWNSTAIRS tBodyAccJerkMag-mean() -0.466516044
18 WALKING_DOWNSTAIRS tBodyAccJerkMag-std() -0.3825173332
18 WALKING_DOWNSTAIRS tBodyAccMag-mean() -0.293531973636364
18 WALKING_DOWNSTAIRS tBodyAccMag-std() -0.229934247036364
18 WALKING_DOWNSTAIRS tBodyGyro-mean()-X -0.0576548655654545
18 WALKING_DOWNSTAIRS tBodyGyro-mean()-Y -0.0636214336761818
18 WALKING_DOWNSTAIRS tBodyGyro-mean()-Z 0.0987471683127273
18 WALKING_DOWNSTAIRS tBodyGyro-std()-X -0.502473033509091
18 WALKING_DOWNSTAIRS tBodyGyro-std()-Y -0.617230786
18 WALKING_DOWNSTAIRS tBodyGyro-std()-Z -0.483658260727273
18 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-X -0.0836566573181818
18 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Y -0.0509120258890909
18 WALKING_DOWNSTAIRS tBodyGyroJerk-mean()-Z -0.0570591813909091
18 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-X -0.676716181636364
18 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Y -0.752608622181818
18 WALKING_DOWNSTAIRS tBodyGyroJerk-std()-Z -0.605655411090909
18 WALKING_DOWNSTAIRS tBodyGyroJerkMag-mean() -0.701663073636364
18 WALKING_DOWNSTAIRS tBodyGyroJerkMag-std() -0.744159518909091
18 WALKING_DOWNSTAIRS tBodyGyroMag-mean() -0.381022814727273
18 WALKING_DOWNSTAIRS tBodyGyroMag-std() -0.507995478327273
18 WALKING_DOWNSTAIRS tGravityAcc-mean()-X 0.932277478363636
18 WALKING_DOWNSTAIRS tGravityAcc-mean()-Y -0.225809125454545
18 WALKING_DOWNSTAIRS tGravityAcc-mean()-Z -0.0493636733454545
18 WALKING_DOWNSTAIRS tGravityAcc-std()-X -0.960404874545455
18 WALKING_DOWNSTAIRS tGravityAcc-std()-Y -0.932962218181818
18 WALKING_DOWNSTAIRS tGravityAcc-std()-Z -0.921661749636364
18 WALKING_DOWNSTAIRS tGravityAccMag-mean() -0.293531973636364
18 WALKING_DOWNSTAIRS tGravityAccMag-std() -0.229934247036364
18 WALKING_UPSTAIRS fBodyAcc-mean()-X -0.465097261896552
18 WALKING_UPSTAIRS fBodyAcc-mean()-Y -0.363450742586207
18 WALKING_UPSTAIRS fBodyAcc-mean()-Z -0.522728377068965
18 WALKING_UPSTAIRS fBodyAcc-std()-X -0.350639840862069
18 WALKING_UPSTAIRS fBodyAcc-std()-Y -0.190550638155172
18 WALKING_UPSTAIRS fBodyAcc-std()-Z -0.269571390465517
18 WALKING_UPSTAIRS fBodyAccJerk-mean()-X -0.589410590172414
18 WALKING_UPSTAIRS fBodyAccJerk-mean()-Y -0.579650286034483
18 WALKING_UPSTAIRS fBodyAccJerk-mean()-Z -0.736149274137931
18 WALKING_UPSTAIRS fBodyAccJerk-std()-X -0.575331252413793
18 WALKING_UPSTAIRS fBodyAccJerk-std()-Y -0.585531432931034
18 WALKING_UPSTAIRS fBodyAccJerk-std()-Z -0.784728430344828
18 WALKING_UPSTAIRS fBodyAccMag-mean() -0.436561064482759
18 WALKING_UPSTAIRS fBodyAccMag-std() -0.436218933448276
18 WALKING_UPSTAIRS fBodyBodyAccJerkMag-mean() -0.574481396551724
18 WALKING_UPSTAIRS fBodyBodyAccJerkMag-std() -0.587926077068965
18 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-mean() -0.826193160862069
18 WALKING_UPSTAIRS fBodyBodyGyroJerkMag-std() -0.860910992241379
18 WALKING_UPSTAIRS fBodyBodyGyroMag-mean() -0.654029089310345
18 WALKING_UPSTAIRS fBodyBodyGyroMag-std() -0.533044636034483
18 WALKING_UPSTAIRS fBodyGyro-mean()-X -0.59232371
18 WALKING_UPSTAIRS fBodyGyro-mean()-Y -0.649817266551724
18 WALKING_UPSTAIRS fBodyGyro-mean()-Z -0.504364096896552
18 WALKING_UPSTAIRS fBodyGyro-std()-X -0.60071129637931
18 WALKING_UPSTAIRS fBodyGyro-std()-Y -0.443429836896552
18 WALKING_UPSTAIRS fBodyGyro-std()-Z -0.466022431206897
18 WALKING_UPSTAIRS tBodyAcc-mean()-X 0.265401201896552
18 WALKING_UPSTAIRS tBodyAcc-mean()-Y -0.0222060684378914
18 WALKING_UPSTAIRS tBodyAcc-mean()-Z -0.112655891327586
18 WALKING_UPSTAIRS tBodyAcc-std()-X -0.380168286724138
18 WALKING_UPSTAIRS tBodyAcc-std()-Y -0.211155120224138
18 WALKING_UPSTAIRS tBodyAcc-std()-Z -0.31437339137931
18 WALKING_UPSTAIRS tBodyAccJerk-mean()-X 0.0812402028517241
18 WALKING_UPSTAIRS tBodyAccJerk-mean()-Y 0.0211654691775862
18 WALKING_UPSTAIRS tBodyAccJerk-mean()-Z 0.0093589662862069
18 WALKING_UPSTAIRS tBodyAccJerk-std()-X -0.563202134655172
18 WALKING_UPSTAIRS tBodyAccJerk-std()-Y -0.56794063862069
18 WALKING_UPSTAIRS tBodyAccJerk-std()-Z -0.760829911206897
18 WALKING_UPSTAIRS tBodyAccJerkMag-mean() -0.601463948275862
18 WALKING_UPSTAIRS tBodyAccJerkMag-std() -0.579330320344828
18 WALKING_UPSTAIRS tBodyAccMag-mean() -0.279146312758621
18 WALKING_UPSTAIRS tBodyAccMag-std() -0.37184157
18 WALKING_UPSTAIRS tBodyGyro-mean()-X -0.0470683915017241
18 WALKING_UPSTAIRS tBodyGyro-mean()-Y -0.0526133819862069
18 WALKING_UPSTAIRS tBodyGyro-mean()-Z 0.0906736478431034
18 WALKING_UPSTAIRS tBodyGyro-std()-X -0.593841504137931
18 WALKING_UPSTAIRS tBodyGyro-std()-Y -0.507297003103448
18 WALKING_UPSTAIRS tBodyGyro-std()-Z -0.433922212068966
18 WALKING_UPSTAIRS tBodyGyroJerk-mean()-X -0.0899953036658621
18 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Y -0.0527472610827586
18 WALKING_UPSTAIRS tBodyGyroJerk-mean()-Z -0.0692536211396552
18 WALKING_UPSTAIRS tBodyGyroJerk-std()-X -0.76068902862069
18 WALKING_UPSTAIRS tBodyGyroJerk-std()-Y -0.828872171206897
18 WALKING_UPSTAIRS tBodyGyroJerk-std()-Z -0.718951757931034
18 WALKING_UPSTAIRS tBodyGyroJerkMag-mean() -0.781652689310345
18 WALKING_UPSTAIRS tBodyGyroJerkMag-std() -0.835525127931035
18 WALKING_UPSTAIRS tBodyGyroMag-mean() -0.3691086
18 WALKING_UPSTAIRS tBodyGyroMag-std() -0.528058134137931
18 WALKING_UPSTAIRS tGravityAcc-mean()-X 0.883330258448276
18 WALKING_UPSTAIRS tGravityAcc-mean()-Y -0.316619946206897
18 WALKING_UPSTAIRS tGravityAcc-mean()-Z -0.106112549189655
18 WALKING_UPSTAIRS tGravityAcc-std()-X -0.961738807068966
18 WALKING_UPSTAIRS tGravityAcc-std()-Y -0.942056881206897
18 WALKING_UPSTAIRS tGravityAcc-std()-Z -0.907839723965517
18 WALKING_UPSTAIRS tGravityAccMag-mean() -0.279146312758621
18 WALKING_UPSTAIRS tGravityAccMag-std() -0.37184157
19 LAYING fBodyAcc-mean()-X -0.954991480617284
19 LAYING fBodyAcc-mean()-Y -0.940257609135802
19 LAYING fBodyAcc-mean()-Z -0.948077669876543
19 LAYING fBodyAcc-std()-X -0.950659611975309
19 LAYING fBodyAcc-std()-Y -0.918762094679012
19 LAYING fBodyAcc-std()-Z -0.943118981518518
19 LAYING fBodyAccJerk-mean()-X -0.971135852592593
19 LAYING fBodyAccJerk-mean()-Y -0.967365014444444
19 LAYING fBodyAccJerk-mean()-Z -0.959520729012346
19 LAYING fBodyAccJerk-std()-X -0.97415248382716
19 LAYING fBodyAccJerk-std()-Y -0.969082192345679
19 LAYING fBodyAccJerk-std()-Z -0.965154471111111
19 LAYING fBodyAccMag-mean() -0.931456167777778
19 LAYING fBodyAccMag-std() -0.922781529502469
19 LAYING fBodyBodyAccJerkMag-mean() -0.959223467777778
19 LAYING fBodyBodyAccJerkMag-std() -0.958431925185185
19 LAYING fBodyBodyGyroJerkMag-mean() -0.959525002222222
19 LAYING fBodyBodyGyroJerkMag-std() -0.956789960740741
19 LAYING fBodyBodyGyroMag-mean() -0.925972502716049
